id,batch,module,severity,category,abi,file,symbol,title,recommendation
FORM-90,B3,FORMAT,low,surprising-throw,source-compatible,src/openms/include/OpenMS/FORMAT/OSWFile.h,OSWFile::getRunID,"getRunID throws on zero runs too, but doc only mentions 'more than one run'","Update the doc/throw message to cover the 'no run' case (e.g. 'requires exactly one run'), and initialize id to avoid relying on the throw. Doc + impl change, ABI-safe."
FORM-91,B3,FORMAT,low,const-correctness,source-compatible,src/openms/include/OpenMS/FORMAT/SqliteConnector.h,SqliteConnector::tableExists / columnExists / countTableRows / executeStatement / prepareStatement / getDB,"Read-only query helpers are non-const, so they can't be called on a const SqliteConnector",Add const overloads (or make tableExists/columnExists/countTableRows const) for the read-only query helpers. Adding const member functions is source-compatible but changes the mangled symbols / vtable-independent ABI of those inline methods; since they are inline header methods the practical ABI risk is low.
FORM-92,B3,FORMAT,low,param-order-or-bool,none,src/openms/include/OpenMS/FORMAT/OSWFile.h,OSWFile::readProtein,@param[out] index on a by-value Size index parameter,"Fix the direction tags: swath_result -> @param[in,out], index -> @param[in]. Doc-only, ABI-safe."
FORM-97,B3,FORMAT,low,misleading-doc,none,src/openms/include/OpenMS/FORMAT/ParquetFile.h,ParquetFile (class doc),"Class doc advertises 'Zip / unzip of Parquet directory bundles' as a capability, but no zip/unzip methods exist in the public API",Either remove the zip/unzip bullet from the brief or expose the documented archive helpers as public static methods. Doc-only change is ABI-neutral.
FORM-100,B3,FORMAT,low,inconsistent-convention,none,src/openms/include/OpenMS/FORMAT/ParamJSONFile.h,ParamJSONFile::load,"load() is static while store() is a non-static member, and the flatHierarchy member only affects store","Make load() a non-static member for symmetry with store() and the other *File classes, or document that load is static and unaffected by flatHierarchy. Converting static→non-static changes the mangled name (ABI break for the static symbol) — if ABI must hold, keep static but clearly document the asymmetry; the clean fix is a non-static load."
FORM-101,B3,FORMAT,low,documentation-defect,none,src/openms/include/OpenMS/FORMAT/ParamJSONFile.h,ParamJSONFile::store,"Doxygen tags store()'s param as @param[in,out] but it is const Param& (read-only)","Change the Doxygen direction to `@param[in] param`. Doc-only fix, ABI-neutral."
FORM-102,B3,FORMAT,low,misleading-name,none,src/openms/include/OpenMS/FORMAT/ParamXMLFile.h,ParamXMLFile::store / writeXMLToStream,Doxygen marks store()/writeXMLToStream() param (and the output stream) as @param[out] when they are read-only inputs,"Tag param as `@param[in]` in both store() and writeXMLToStream(); keep os_ptr as `[out]`. Same wrong-direction tags appear in ParamCTDFile and ParamCWLFile store/write methods (`@param[out] param`/`@param[out] tool_info` against const&) and should be fixed identically. Doc-only, ABI-neutral."
FORM-104,B3,FORMAT,low,documentation-typo,none,src/openms/include/OpenMS/FORMAT/ParamJSONFile.h,ParamJSONFile::flatHierarchy,"flatHierarchy member doc is garbled and applies only to writing, not loading","Fix the wording to match ParamCWLFile ('listed without nesting (flattened, names include the hierarchy)') and state explicitly it only affects store()/writeToStream(), not load(). Doc-only, ABI-neutral."
FORM-106,B3,FORMAT,low,silent-failure,none,src/openms/include/OpenMS/FORMAT/MascotRemoteQuery.h,MascotRemoteQuery::run,run() returns void and swallows every failure into an out-of-band error flag,"ABI-safe minimum: document in the header that run() never throws and that callers MUST check hasError()/getErrorMessage() afterward. Better (source-compatible): add a `bool runChecked()` returning success, or have run() throw on hard failures. Keep the existing void run() for ABI but redirect it."
FORM-107,B3,FORMAT,low,hidden-side-effect,none,src/openms/include/OpenMS/FORMAT/MascotRemoteQuery.h,MascotRemoteQuery::run,run() silently clears previously fetched responses/identifier via updateMembers_(),"Document that run() resets all prior results up front. If unintended, move the result-clearing out of updateMembers_() (which is meant for param sync) into run()'s success path only, or clear lazily."
FORM-110,B3,FORMAT,low,hidden-side-effect,none,src/openms/include/OpenMS/FORMAT/BrukerTimsFile.h,BrukerTimsFile::transform,transform() (streaming-consumer API) actually loads the entire file into memory first,The @note already documents this honestly (good). Keep the note prominent until true streaming exists; consider naming/marking it so callers don't assume constant-memory. No ABI change needed.
FORM-111,B3,FORMAT,low,misleading-name,source-compatible,src/openms/include/OpenMS/FORMAT/QcMLFile.h,QcMLFile::existsRunQualityParameter / existsSetQualityParameter,exists*QualityParameter() is named like a bool predicate but returns void via an out-parameter,"Additive fix: add a bool-returning overload/companion (e.g. hasRunQualityParameter(...)) and keep the void out-param version for ID retrieval, or rename the retrieval method to getRunQualityParameterIDs(...). Pure rename is source-breaking; prefer adding the bool helper. No ABI removal needed."
FORM-115,B3,FORMAT,low,surprising-default,none,src/openms/include/OpenMS/FORMAT/ExperimentalDesignFile.h,"ExperimentalDesignFile::load(const TextFile&, const bool, std::string)","Third 'filename' argument has a default value defined only in the .cpp, invisible/unusable from the header",Move the default to the header declaration (and remove it from the definition). Source-compatible and makes the two-arg call usable by all TUs; no ABI change.
FORM-120,B3,FORMAT,low,const-correctness,breaking,src/openms/include/OpenMS/FORMAT/DATAACCESS/MSDataWritingConsumer.h,MSDataWritingConsumer::getNrSpectraWritten / getNrChromatogramsWritten,Pure read-only counter getters are non-const,"Add `const` to both declarations and definitions. This is technically an ABI change to the virtual signature (mangled name changes), so for strict ABI stability add const-qualified overloads or schedule for the next ABI-breaking release; mark honestly as source-compatible for most callers, ABI-breaking for the vtable."
FORM-121,B3,FORMAT,low,documentation,none,src/openms/include/OpenMS/FORMAT/DATAACCESS/MSDataWritingConsumer.h,MSDataWritingConsumer::consumeSpectrum / consumeChromatogram,"consume methods document @param[out] s but operate on a copy, never writing back to the caller's object",Change the doc annotation from `@param[out] s` to `@param[in] s` (it is effectively read-only). Pure doc fix; ABI-neutral. Note the cross-class inconsistency (mutates vs copies) for callers writing generic IMSDataConsumer code.
FORM-122,B3,FORMAT,low,param-order-or-bool,none,src/openms/include/OpenMS/FORMAT/DATAACCESS/MSDataSqlConsumer.h,MSDataSqlConsumer::MSDataSqlConsumer (buffer_size),"buffer_size is a signed int stored/compared as unsigned size_t (flush_after_), so a negative buffer flushes on every element","Use an unsigned type (Size/size_t) for the parameter or validate `buffer_size > 0`, and align the .cpp parameter name with the header (buffer_size). Changing the parameter type is ABI-breaking; a guard/clamp inside the body is ABI-neutral and prevents the wrap-around surprise."
FORM-124,B3,FORMAT,low,param-order-or-bool,none,src/openms/include/OpenMS/FORMAT/DATAACCESS/SiriusFragmentAnnotation.h,SiriusFragmentAnnotation::extractAnnotationsFromSiriusFile,Input-only `decoy` flag is documented as @param[out],Change tag to @param[in]. Documentation-only; no ABI impact. (The fact that it is a bare bool that also flips use_exact_mass off internally — cpp:266 `if (decoy) use_exact_mass = false;` — is a separate hidden side effect worth a note in the doc.)
FORM-125,B3,FORMAT,low,param-order-or-bool,none,src/openms/include/OpenMS/FORMAT/DATAACCESS/SiriusFragmentAnnotation.h,SiriusFragmentAnnotation::extractAndResolveSiriusAnnotations,Input-only `decoy_generation` flag documented as @param[out],Retag as @param[in]. Documentation-only; no ABI impact.
FORM-126,B3,FORMAT,low,hidden-side-effect,none,src/openms/include/OpenMS/FORMAT/DATAACCESS/MSChromatogramParquetConsumer.h,MSChromatogramParquetConsumer::consumeChromatogram,"consumeChromatogram clears the caller's chromatogram, but the doc only says it appends","Update the header comments to state that both the spectrum and chromatogram arguments are cleared after consumption (matching the IMSDataConsumer [in,out] contract). Documentation-only; no ABI impact."
FORM-127,B3,FORMAT,low,surprising-throw,none,src/openms/include/OpenMS/FORMAT/DATAACCESS/MSChromatogramParquetConsumer.h,MSChromatogramParquetConsumer::consumeChromatogram,consumeChromatogram throws if a chromatogram's native ID has no matching transition/precursor metadata,Document in the header that consumeChromatogram throws Exception::InvalidValue when the chromatogram's native ID cannot be matched to the transition experiment. Documentation-only; no ABI impact.
FORM-131,B3,FORMAT,low,misleading-name,none,src/openms/include/OpenMS/FORMAT/HANDLERS/MzDataHandler.h,MzDataHandler::MzDataHandler,MzDataHandler constructor doc-comments label read vs write backwards,"Swap the two doc comments so the non-const overload reads 'read-only handler' and the const overload reads 'write-only handler', matching MzMLHandler.h:100-104 and MzXMLHandler.h:46-50. Comment-only change, no ABI impact."
FORM-132,B3,FORMAT,low,naming-inconsistency,none,src/openms/include/OpenMS/FORMAT/HANDLERS/MzMLSpectrumDecoder.h,MzMLSpectrumDecoder::setSkipXMLChecks,setSkipXMLChecks parameter named 'only' contradicts its meaning,Rename the header parameter from `only` to `skip` to match the implementation and the member semantics. Parameter-name-only change; no ABI impact.
FORM-136,B3,FORMAT,low,misleading-documentation,none,src/openms/include/OpenMS/FORMAT/HANDLERS/XMLHandler.h,XMLHandler::reset,reset() documented to 'release internal memory' is an empty no-op in the base class,"Either remove the dead method or implement it to clear `open_tags_`, `sm_`, `cv_terms_`, etc.; at minimum finish the doc comment and state it is a no-op unless overridden. Removing would be breaking; documenting/implementing is non-breaking."
FORM-137,B3,FORMAT,low,const-correctness,source-compatible,src/openms/include/OpenMS/FORMAT/HANDLERS/MzMLHandler.h,MzMLHandler::getOptions,getOptions() returns a non-const reference to internal options with no const counterpart,Add an additive `const PeakFileOptions& getOptions() const;` overload to MzMLHandler (and MzXMLHandler/MzDataHandler which expose no getter at all) to match the FeatureXML/ConsensusXML convention. Purely additive; no ABI break.
FORM-142,B3,FORMAT,low,inconsistent-convention,none,src/openms/include/OpenMS/FORMAT/HANDLERS/MzMLSqliteHandler.h,MzMLSqliteHandler::readSpectra / readChromatograms,Doxygen @param directions are wrong: the output vector is tagged [in] and the input 'indices' is tagged [out],Doc-only fix: change to @param[out] exp and @param[in] indices for both methods. No ABI or source impact.
FORM-143,B3,FORMAT,low,param-order-or-bool,none,src/openms/include/OpenMS/FORMAT/HANDLERS/MzMLSqliteHandler.h,MzMLSqliteHandler::writeExperiment / writeRunLevelInformation,Write methods tag a const-ref INPUT experiment as @param[out],Doc-only fix: change @param[out] to @param[in] for both. No ABI/source impact.
FORM-144,B3,FORMAT,low,const-correctness,breaking,src/openms/include/OpenMS/FORMAT/HANDLERS/MzMLSqliteSwathHandler.h,MzMLSqliteSwathHandler::readSwathWindows / readMS1Spectra / readSpectraForWindow,Class is documented 'Read-only accessor' but all three read methods are non-const,"Add const to the three read methods (each opens its own connection on demand per the constructor doc, so there is no logical mutation). const-qualification changes the mangled symbol, so this is technically ABI-breaking on these symbols; safe to do for an Internal class but should be flagged. Source-compatible for callers."
FORM-145,B3,FORMAT,low,ownership-lifetime,none,src/openms/include/OpenMS/FORMAT/HANDLERS/FidHandler.h,FidHandler (class),"FidHandler publicly inherits std::ifstream, exposing the raw stream API (seekg/read/close) alongside its index-tracking methods","Prefer composition (hold an ifstream member) or protected/private inheritance so the raw cursor cannot be moved out from under index_. This changes the type's public base and is ABI/source-breaking, so for an Internal class flag it as the ideal fix; short term, document that callers must not use the inherited ifstream positioning API."
FORM-148,B3,FORMAT,low,misleading-name,none,src/openms/include/OpenMS/FORMAT/VALIDATORS/SemanticValidator.h,SemanticValidator::setNameAttribute / setValueAttribute / setUnitAccessionAttribute,Doc comments for the attribute-name setters are copy-pasted from setAccessionAttribute and describe the wrong attribute,Fix the doc comments to describe the name and value attributes respectively. Comment-only change; no ABI/source impact.
FORM-149,B3,FORMAT,low,incorrect-or-swapped-doc-comment,none,src/openms/include/OpenMS/FORMAT/OPTIONS/PeakFileOptions.h,PeakFileOptions::getNumpressConfigurationMassTime / getNumpressConfigurationIntensity / getNumpressConfigurationFloatDataArray,Set/Get doc labels are swapped on all three numpress configuration accessor pairs,"Swap the Set/Get words so each label matches its method, and add a note to setNumpressConfigurationMassTime that it warns on std::cerr for lossy SLOF/PIC configs. Comment-only change; no ABI/source impact."
FORM-150,B3,FORMAT,low,param-order-or-bool,none,src/openms/include/OpenMS/FORMAT/OPTIONS/PeakFileOptions.h,PeakFileOptions::setFillData / setAlwaysAppendData / setSkipXMLChecks,"Boolean setters declare their parameter as 'only', unrelated to what the flag controls",Rename the header parameters to match the implementation (fill/always_append/skip). Parameter-name changes are source- and binary-compatible.
ANID-1,B4a,ANALYSIS,low,hidden-side-effect,none,src/openms/include/OpenMS/ANALYSIS/ID/ConsensusIDAlgorithmRanks.h,ConsensusIDAlgorithmRanks::preprocess_,preprocess_ overwrites every hit score and flips score type/orientation in the input,"Document on the override that it rewrites scores/score-type/orientation in place (the one-line '/// Assign peptide scores based on search ranks' undersells this). Since apply() already replaces ids wholesale this is benign for the standard path, but the misleadingly-named override plus the intentionally-incorrect isHigherScoreBetter flag is a trap for anyone calling preprocess_ directly. Additive doc fix; no ABI change."
ANID-3,B4a,ANALYSIS,low,return-value,none,src/openms/include/OpenMS/ANALYSIS/ID/ConsensusMapMergerAlgorithm.h,ConsensusMapMergerAlgorithm::checkOldRunConsistency_,bool consistency-check return value is meaningless: it is always true or it throws,"Either make it void (and rely on the throw for failure) or remove the throw so the bool is meaningful. Since this is a private method, changing to void is internal-only (no public ABI impact). Update the '@return all same?' doc accordingly."
ANID-4,B4a,ANALYSIS,low,incorrect-diagnostic-message,none,src/openms/include/OpenMS/ANALYSIS/ID/ConsensusMapMergerAlgorithm.h,ConsensusMapMergerAlgorithm::mergeAllIDRuns,Sibling method warning references a non-existent method name 'mergeAllProteinRuns',Fix the warning text to name the real method mergeAllIDRuns. Pure string/doc fix; no ABI impact.
ANID-7,B4a,ANALYSIS,low,param-order-or-bool,none,src/openms/include/OpenMS/ANALYSIS/ID/IDConflictResolverAlgorithm.h,IDConflictResolverAlgorithm::resolve,"keep_matching documented as @param[in,out] but is a by-value bool (cannot be an output)","Change the Doxygen tag from @param[in,out] to @param[in] for keep_matching in both overloads. Documentation-only; ABI-neutral."
ANID-8,B4a,ANALYSIS,low,const-correctness,source-compatible,src/openms/include/OpenMS/ANALYSIS/ID/IDRipper.h,IDRipper::RipFileContent::getProteinIdentifications / getPeptideIdentifications,Read-only getters returning const-ref are not declared const; unusable on a const RipFileContent,Add trailing const to both getters. This is source-compatible for callers but is technically an ABI-affecting signature change (mangled name changes); for strict ABI stability add new const overloads instead of editing in place.
ANID-11,B4a,ANALYSIS,low,hidden-side-effect,none,src/openms/include/OpenMS/ANALYSIS/ID/BasicProteinInferenceAlgorithm.h,BasicProteinInferenceAlgorithm::run,run() clears pre-existing protein groups / indistinguishable-protein lists without saying so,"Document the clearing in the run() Doxygen (the @param[in,out] note only mentions scores/counts), and/or only clear when grouping is actually going to be recomputed. Doc-only fix is ABI-safe."
ANID-12,B4a,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/ID/IDBoostGraph.h,IDBoostGraph::getProteinIDs / getComponent / getNrConnectedComponents,"Read-only 'get' accessors are non-const, blocking const-correct use","Add const qualifiers (getProteinIDs() const, getNrConnectedComponents() const). Because these are virtual-free non-inline members, adding const changes the mangled name = ABI break; schedule for next ABI-breaking release or provide const overloads alongside."
ANID-14,B4a,ANALYSIS,low,silent-failure,source-compatible,src/openms/include/OpenMS/ANALYSIS/ID/MessagePasserFactory.h,MessagePasserFactory::MessagePasserFactory,"Constructor validates model probabilities only via assert(), so out-of-range params are silently accepted in release builds",Replace asserts with Exception::InvalidValue (or at minimum OPENMS_PRECONDITION) so invalid probabilities are rejected consistently. Constructor-body change is ABI-safe. Note: class is in namespace Internal (semi-public via templated header).
ANID-15,B4a,ANALYSIS,low,inconsistent-convention,none,src/openms/include/OpenMS/ANALYSIS/ID/MessagePasserFactory.h,MessagePasserFactory::createSumEvidenceFactor / createRegularizingSumEvidenceFactor,"Declared parameter names (id, pep_id) are swapped relative to the implementation names (nId, pepId)","Align names: rename the header params to nId/pepId (or vice versa) and document that the first Label is the parent-count/sum variable and the second the peptide variable. Doc/name-only, ABI-safe."
ANID-20,B4a,ANALYSIS,low,inconsistent-convention,none,src/openms/include/OpenMS/ANALYSIS/ID/FalseDiscoveryRate.h,FalseDiscoveryRate::DecoyStringHelper::Result::success,"Doc says '30%' but the gating threshold for a positive match is 80% of affixes plus 30% of proteins, and per-string success uses different cutoffs","Fix the header doc comment to state the real criteria (>=80% of affix occurrences and >=30% of proteins, with a 30% gross floor). Doc-only, abi-neutral."
ANID-24,B4a,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/ID/IDScoreSwitcherAlgorithm.h,IDScoreSwitcherAlgorithm::isScoreTypeHigherBetter / getScoreNames / isScoreType / findScoreType,"Pure-lookup query methods are non-const, blocking use on const instances","Add const to isScoreTypeHigherBetter and getScoreNames. Adding const to a member function is source-compatible (it changes the mangled name, so technically an ABI change for those two symbols)."
ANID-29,B4a,ANALYSIS,low,other,none,src/openms/include/OpenMS/ANALYSIS/ID/PrecursorPurity.h,PrecursorPurity::computePrecursorPurities / computePrecursorPurity,Input tolerance parameter is doxygen-tagged [out],"Change the tag to `@param[in]`. Pure documentation fix, ABI-neutral."
ANID-31,B4a,ANALYSIS,low,misleading-name,none,src/openms/include/OpenMS/ANALYSIS/ID/PercolatorFeatureSetHelper.h,PercolatorFeatureSetHelper::addMSGFFeatures / addXTANDEMFeatures / addCOMETFeatures / addMASCOTFeatures / addMULTISEFeatures / addCONCATSEFeatures,peptide_ids and feature_set are documented @param[in] but are mutated outputs,"Re-tag peptide_ids and feature_set as `@param[in,out]` (and feature_set arguably `@param[out]`). Pure documentation fix; ABI-neutral."
ANID-32,B4a,ANALYSIS,low,hidden-side-effect,none,src/openms/include/OpenMS/ANALYSIS/ID/PercolatorFeatureSetHelper.h,PercolatorFeatureSetHelper::concatMULTISEPeptideIds,"concat...() mutates the 'source' new_peptide_ids (writes CONCAT meta values) and appends to all_peptide_ids, both tagged [in]","Re-tag all_peptide_ids and new_peptide_ids as `@param[in,out]` and note in the brief that new_peptide_ids hits gain CONCAT meta values. Doc-only; ABI-neutral."
ANID-33,B4a,ANALYSIS,low,misleading-name,none,src/openms/include/OpenMS/ANALYSIS/ID/PercolatorFeatureSetHelper.h,PercolatorFeatureSetHelper::checkExtraFeatures,'check' verb hides that extra_features is mutated (entries erased),"Re-tag extra_features as `@param[in,out]` and consider a name like filterAvailableExtraFeatures. Doc tag fix is ABI-neutral; rename would be source-breaking, so keep the old name and just fix docs."
ANID-40,B4a,ANALYSIS,low,documentation,none,src/openms/include/OpenMS/ANALYSIS/ID/ProSEAlgorithm.h,ProSEAlgorithm::search,"const search() mutates algorithm members (precursor tolerances) via `mutable`, plus overwrites prot_ids while appending pep_ids","Document on the public search() overloads that prot_ids is replaced and pep_ids appended (match SimpleSearchEngine's wording, but corrected), and that the `mutable` tolerance members are transiently overwritten under calibration. The mutable-during-const-search pattern is acceptable if documented at the method; today it's only documented at the member."
ANID-43,B4a,ANALYSIS,low,api-design-smell,source-compatible,src/openms/include/OpenMS/ANALYSIS/ID/CometModification.h,CometModification::merge,merge() silently OR-promotes `required` and max-promotes max_mods even though those fields are not part of the merge-compatibility check,"Either include `required` (and possibly max_mods) in isMergeableWith so only truly-identical-constraint entries collapse, or document this promotion prominently at isMergeableWith (not only at merge). Behavior change if you tighten compatibility; doc fix is non-breaking."
ANID-44,B4a,ANALYSIS,low,inconsistent-convention,breaking,src/openms/include/OpenMS/ANALYSIS/ID/NeighborSeq.h,NeighborSeq::computeSharedIonCount vs isNeighborSpectrum,Sibling static methods disagree on mz_bin_size passing convention (const double& vs const double) and return type (int vs Size internally),Pass mz_bin_size by value (`double`) consistently across all three signatures and return Size (or document the int cap). Pure style/convention but the inconsistency is a real reading hazard; changing the by-value/by-ref of a scalar is source-compatible but mangles the symbol (ABI). Low priority.
ANID-47,B4a,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/SEQUENCE/NeedlemanWunsch.h,NeedlemanWunsch::align,align() is a read-only score query but is non-const and mutates members,"Make align() const and move the two rolling buffers to function-local vectors (they are pure scratch), OR mark the members mutable. Making the method const is source-compatible for callers; the local-buffer change also makes it re-entrant. Removing the now-unused members is the cleaner fix."
ANID-48,B4a,ANALYSIS,low,documentation-mismatch,none,src/openms/include/OpenMS/ANALYSIS/ID/OpenSearchModificationAnalysis.h,OpenSearchModificationAnalysis::analyzeDeltaMassPatterns,'debug' parameter is documented @param[out] but is ignored entirely,"ABI-safe minimal fix: correct the doc to @param[in] and note it is currently unused, or wire it to OPENMS_LOG_DEBUG. Cleanest: remove the dead parameter (breaking) or implement it. At minimum fix the misleading @param[out]."
ANID-49,B4a,ANALYSIS,low,documentation,none,src/openms/include/OpenMS/ANALYSIS/ID/OpenSearchModificationAnalysis.h,OpenSearchModificationAnalysis::analyzeModifications,const methods named 'analyze' mutate the caller's PeptideIdentificationList in place,"ABI-safe: change the @param tag on analyzeModifications/analyzeModificationsWithStatistics from [in] to [in,out] to match mapDeltaMassesToModifications, so callers see the in-place annotation. The const-on-mutating-argument pattern is defensible (the object's own state is unchanged) but the [in] tag is an actionable doc bug that will cause silent caller surprise."
ANID-51,B4a,ANALYSIS,low,misleading-name,source-compatible,src/openms/include/OpenMS/ANALYSIS/ID/AScore.h,ProbablePhosphoSites::AScore,Public member 'AScore' is declared Size but the AScore is a real-valued (double) score,"ABI-safe-ish within this lightweight public struct: rename to something descriptive (e.g. peak_depth is already separate) or change the type to double if it is meant to carry the score; given it is a plain data struct with no methods, either is a small breaking change. At minimum document what this Size field actually holds, since today it reads as 'the AScore' but cannot be."
ANID-52,B4a,ANALYSIS,low,other,source-compatible,src/openms/include/OpenMS/ANALYSIS/ID/MetaboliteSpectralMatching.h,PrecursorMZLess / SpectralMatchScoreGreater,Namespace-scope global comparator instances defined in a public header (ODR / multiple-definition hazard),Mark the instances `inline` (C++17) so all TUs share one definition: `inline PrecursorMassComparator PrecursorMZLess;`. Or remove the trailing instance entirely and have callers instantiate the comparator locally. Source-compatible for callers that just use the name; the instance objects are stateless so behavior is unchanged.
ANID-53,B4a,ANALYSIS,low,param-order-or-bool,breaking,src/openms/include/OpenMS/ANALYSIS/ID/MetaboliteSpectralMatching.h,MetaboliteSpectralMatching::run,"out_spectra is an input path passed by non-const reference, falsely implying the function writes it back",Change the parameter to `const std::string& out_spectra` (and the doc clarifies it is an input path). This also lets callers pass string literals. Minor ABI break (mangled signature changes); could add a const overload additively if strict ABI must be preserved.
ANID-54,B4a,ANALYSIS,low,surprising-throw,none,src/openms/include/OpenMS/ANALYSIS/ID/AccurateMassSearchEngine.h,AccurateMassSearchEngine::run / queryByMZ / queryByFeature / queryByConsensusFeature,run()/queryBy*() throw IllegalArgument if init() was not called first; only one of three run() overloads documents this precondition,"Either (a) document the init() precondition on ALL run()/queryBy*() declarations consistently, or (b) have run() lazily call init() internally when not yet initialized (additive, fully source/ABI compatible) so the ""main method"" works standalone."
ANID-55,B4a,ANALYSIS,low,asymmetric-api,none,src/openms/include/OpenMS/ANALYSIS/ID/AccurateMassSearchEngine.h,AccurateMassSearchResult::getFormulaString / setEmpiricalFormula,Getter/setter name mismatch for the empirical-formula field (getFormulaString vs setEmpiricalFormula),"Add an aliased getter `getEmpiricalFormula()` (and/or a `setFormulaString()`) that forwards, keeping the old names for ABI stability. Purely additive, source-compatible."
ANID-58,B4a,ANALYSIS,low,return-value,none,src/openms/source/ANALYSIS/DECHARGING/ILPDCWrapper.cpp,ILPDCWrapper::compute,"compute() returns only the LAST slice's objective value, not the documented sum over components","Change line 177 to `score += computeSlice_(...);` to match the documented contract. This is a pure bug fix with no ABI impact (signature unchanged). If the historical single-bin behavior must be preserved for some caller, document it explicitly instead — but the current header text is simply contradicted by the code."
ANID-59,B4a,ANALYSIS,low,api-design,source-compatible,src/openms/source/ANALYSIS/QUANTITATION/../DECHARGING/ILPDCWrapper.cpp,ILPDCWrapper::compute,"compute() returns magic -1 sentinel for empty input, indistinguishable in type from a real score","Prefer returning 0.0 for empty input (consistent with the additive objective) or throw if empty input is a misuse. If -1 must stay for back-compat, at minimum keep the doc but consider an additional bool out-param or std::optional<double> in a new overload. ABI: changing the sentinel value is source-compatible but behavioral; a new overload is additive."
ANID-63,B4a,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/ID/FIAMSDataProcessor.h,FIAMSDataProcessor::getMZs / FIAMSDataProcessor::getBinSizes,"Read-only band-table getters are not const, so they cannot be called on a const FIAMSDataProcessor","Add `const` qualifiers: `const std::vector<float>& getMZs() const;`. Adding const to a member function is an ABI-affecting signature change (mangled name changes), so do it as a coordinated minor-version change or provide const overloads; the additive const-overload route is the safest for ABI."
ANID-64,B4a,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/ID/FIAMSScheduler.h,FIAMSScheduler::getSamples / getBaseDir / getOutputDir,Pure read-only accessors on FIAMSScheduler are non-const and unusable through a const reference,"Mark all three const. As with FIAMSDataProcessor, adding const changes the mangled signature (ABI), so schedule with a minor-version bump or add const overloads. The class is otherwise a thin batch driver, so the breakage surface is small."
ANID-65,B4a,ANALYSIS,low,param-order-or-bool,breaking,src/openms/include/OpenMS/ANALYSIS/ID/SiriusMSConverter.h,SiriusMSFile::store,"store() takes two adjacent bool flags (one by const-ref, one by value) that are trivially swappable at the call site","Pass scalar flags by value (drop the gratuitous const-ref on bool/int/size_t) and, ideally in a new overload, group the options into a small struct so call sites are self-documenting. The const-ref-to-bool/int/size_t parameters are pessimal and surprising; converting them is an ABI-breaking signature change, so do it additively or at a major bump."
ANID-66,B4a,ANALYSIS,low,hidden-side-effect,none,src/openms/include/OpenMS/ANALYSIS/ID/SiriusMSConverter.h,SiriusMSFile::store,store() emits four WARN-level log lines on every call even when nothing was skipped (all counts zero),"Downgrade to INFO, or guard each line behind `if (count > 0)`. Pure implementation fix, no ABI impact."
ANID-67,B4a,ANALYSIS,low,implicit-conversion,source-compatible,src/openms/include/OpenMS/ANALYSIS/ID/FIAMSScheduler.h,"FIAMSScheduler::FIAMSScheduler(std::string filename, ...)","Single-required-argument constructor is non-explicit, allowing a std::string (or string literal path) to implicitly convert to a FIAMSScheduler that parses a CSV from disk","Mark the constructor `explicit`. This is source-compatible for normal direct construction and only rejects accidental implicit conversions; it does not change ABI (no mangled-name change for constructors due to explicit). Low risk, recommended."
ANID-68,B4a,ANALYSIS,low,return-value,none,src/openms/include/OpenMS/ANALYSIS/XLMS/XQuestScores.h,XQuestScores::weightedTICScoreXQuest,"@return doc claims a bool cross-link/mono-link flag, but the method returns a double wTIC score","Fix the Doxygen '@return' to describe the wTIC score (a non-negative weighted intensity fraction, higher is better). Doc-only change; no ABI impact. Same fix needed on the sibling weightedTICScore."
ANID-69,B4a,ANALYSIS,low,return-value,none,src/openms/include/OpenMS/ANALYSIS/XLMS/XQuestScores.h,XQuestScores::weightedTICScore,"@return doc claims a bool cross-link/mono-link flag, but the method returns a double wTIC score",Correct the '@return' Doxygen to describe the returned wTIC score. Doc-only; no ABI impact.
ANID-70,B4a,ANALYSIS,low,unit-or-index,none,src/openms/include/OpenMS/ANALYSIS/XLMS/XQuestScores.h,XQuestScores::matchOddsScore,"'match-odds' / 'probability'-named scores actually return -log(p) (higher = better), not a probability","Add to the header docs of matchOddsScore, matchOddsScoreSimpleSpec and logOccupancyProb that the return is a -log10/-ln transformed score (>=0, higher = better), not a probability. Doc-only additive fix; no ABI impact."
ANID-71,B4a,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/XLMS/OPXLSpectrumProcessingAlgorithms.h,OPXLSpectrumProcessingAlgorithms::mergeAnnotatedSpectra,Read-only merge takes non-const PeakSpectrum& references it never modifies,"Change the parameters to const PeakSpectrum& (the documented behavior already guarantees no mutation). This is source-compatible for nearly all callers but is technically an API/ABI signature change; if strict ABI must be preserved, add a const-ref overload. Mark abi_impact accordingly."
